Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x10,,,,,SKU123,0.0,,0,deny,manual,4.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x11,,,,,SKU123,0.0,,0,deny,manual,5.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x12,,,,,SKU123,0.0,,0,deny,manual,5.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x13,,,,,SKU123,0.0,,0,deny,manual,5.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x14,,,,,SKU123,0.0,,0,deny,manual,6.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x15,,,,,SKU123,0.0,,0,deny,manual,6.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x16,,,,,SKU123,0.0,,0,deny,manual,6.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x17,,,,,SKU123,0.0,,0,deny,manual,6.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x18,,,,,SKU123,0.0,,0,deny,manual,7.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x19,,,,,SKU123,0.0,,0,deny,manual,7.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,7x20,,,,,SKU123,0.0,,0,deny,manual,7.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x1,,,,,SKU123,0.0,,0,deny,manual,2.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x2,,,,,SKU123,0.0,,0,deny,manual,2.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x3,,,,,SKU123,0.0,,0,deny,manual,2.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x4,,,,,SKU123,0.0,,0,deny,manual,3.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x5,,,,,SKU123,0.0,,0,deny,manual,3.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x6,,,,,SKU123,0.0,,0,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x7,,,,,SKU123,0.0,,0,deny,manual,4.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x8,,,,,SKU123,0.0,,0,deny,manual,4.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x9,,,,,SKU123,0.0,,0,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x10,,,,,SKU123,0.0,,0,deny,manual,5.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x11,,,,,SKU123,0.0,,0,deny,manual,5.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x12,,,,,SKU123,0.0,,0,deny,manual,6.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x13,,,,,SKU123,0.0,,0,deny,manual,6.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x14,,,,,SKU123,0.0,,0,deny,manual,6.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x15,,,,,SKU123,0.0,,0,deny,manual,6.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x16,,,,,SKU123,0.0,,0,deny,manual,7.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x17,,,,,SKU123,0.0,,0,deny,manual,7.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x18,,,,,SKU123,0.0,,0,deny,manual,7.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x19,,,,,SKU123,0.0,,0,deny,manual,8.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,8x20,,,,,SKU123,0.0,,0,deny,manual,8.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x1,,,,,SKU123,0.0,,0,deny,manual,2.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x2,,,,,SKU123,0.0,,0,deny,manual,2.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x3,,,,,SKU123,0.0,,0,deny,manual,3.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x4,,,,,SKU123,0.0,,0,deny,manual,3.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x5,,,,,SKU123,0.0,,0,deny,manual,3.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x6,,,,,SKU123,0.0,,0,deny,manual,4.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x7,,,,,SKU123,0.0,,0,deny,manual,4.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x8,,,,,SKU123,0.0,,0,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x9,,,,,SKU123,0.0,,0,deny,manual,5.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x10,,,,,SKU123,0.0,,0,deny,manual,5.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x11,,,,,SKU123,0.0,,0,deny,manual,6.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x12,,,,,SKU123,0.0,,0,deny,manual,6.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x13,,,,,SKU123,0.0,,0,deny,manual,6.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x14,,,,,SKU123,0.0,,0,deny,manual,7.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x15,,,,,SKU123,0.0,,0,deny,manual,7.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x16,,,,,SKU123,0.0,,0,deny,manual,7.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x17,,,,,SKU123,0.0,,0,deny,manual,8.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x18,,,,,SKU123,0.0,,0,deny,manual,8.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x19,,,,,SKU123,0.0,,0,deny,manual,8.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,9x20,,,,,SKU123,0.0,,0,deny,manual,9.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x1,,,,,SKU123,0.0,,0,deny,manual,2.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x2,,,,,SKU123,0.0,,0,deny,manual,2.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x3,,,,,SKU123,0.0,,0,deny,manual,3.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x4,,,,,SKU123,0.0,,0,deny,manual,3.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x5,,,,,SKU123,0.0,,0,deny,manual,4.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x6,,,,,SKU123,0.0,,0,deny,manual,4.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x7,,,,,SKU123,0.0,,0,deny,manual,4.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x8,,,,,SKU123,0.0,,0,deny,manual,5.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x9,,,,,SKU123,0.0,,0,deny,manual,5.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x10,,,,,SKU123,0.0,,0,deny,manual,6.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x11,,,,,SKU123,0.0,,0,deny,manual,6.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x12,,,,,SKU123,0.0,,0,deny,manual,6.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x13,,,,,SKU123,0.0,,0,deny,manual,7.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x14,,,,,SKU123,0.0,,0,deny,manual,7.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x15,,,,,SKU123,0.0,,0,deny,manual,8.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x16,,,,,SKU123,0.0,,0,deny,manual,8.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x17,,,,,SKU123,0.0,,0,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x18,,,,,SKU123,0.0,,0,deny,manual,9.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x19,,,,,SKU123,0.0,,0,deny,manual,9.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-6x1-10x20,,,StickerShuttle,,,,,,10x20,,,,,SKU123,0.0,,0,deny,manual,9.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,Custom Die-Cut Stickers,,StickerShuttle,,config,custom-config,true,Size,11x1,,,,,SKU123,0.0,,0,deny,manual,2.20,,true,true,,https://cdn.shopify.com/s/files/1/0585/0546/1898/products/DieCut.png?v=1650732284,1,custom die-cut stickers,false,,,,,,,,,,,,,,,,,lb,,0.10,active
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x2,,,,,SKU123,0.0,,0,deny,manual,2.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x3,,,,,SKU123,0.0,,0,deny,manual,3.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x4,,,,,SKU123,0.0,,0,deny,manual,3.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x5,,,,,SKU123,0.0,,0,deny,manual,4.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x6,,,,,SKU123,0.0,,0,deny,manual,4.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x7,,,,,SKU123,0.0,,0,deny,manual,5.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x8,,,,,SKU123,0.0,,0,deny,manual,5.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x9,,,,,SKU123,0.0,,0,deny,manual,6.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x10,,,,,SKU123,0.0,,0,deny,manual,6.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x11,,,,,SKU123,0.0,,0,deny,manual,6.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x12,,,,,SKU123,0.0,,0,deny,manual,7.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x13,,,,,SKU123,0.0,,0,deny,manual,7.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x14,,,,,SKU123,0.0,,0,deny,manual,8.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x15,,,,,SKU123,0.0,,0,deny,manual,8.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x16,,,,,SKU123,0.0,,0,deny,manual,8.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x17,,,,,SKU123,0.0,,0,deny,manual,9.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x18,,,,,SKU123,0.0,,0,deny,manual,9.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x19,,,,,SKU123,0.0,,0,deny,manual,10.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,11x20,,,,,SKU123,0.0,,0,deny,manual,10.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x1,,,,,SKU123,0.0,,0,deny,manual,2.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x2,,,,,SKU123,0.0,,0,deny,manual,2.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x3,,,,,SKU123,0.0,,0,deny,manual,3.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x4,,,,,SKU123,0.0,,0,deny,manual,4.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x5,,,,,SKU123,0.0,,0,deny,manual,4.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x6,,,,,SKU123,0.0,,0,deny,manual,5.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x7,,,,,SKU123,0.0,,0,deny,manual,5.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x8,,,,,SKU123,0.0,,0,deny,manual,6.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x9,,,,,SKU123,0.0,,0,deny,manual,6.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x10,,,,,SKU123,0.0,,0,deny,manual,6.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x11,,,,,SKU123,0.0,,0,deny,manual,7.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x12,,,,,SKU123,0.0,,0,deny,manual,7.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x13,,,,,SKU123,0.0,,0,deny,manual,8.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x14,,,,,SKU123,0.0,,0,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x15,,,,,SKU123,0.0,,0,deny,manual,9.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x16,,,,,SKU123,0.0,,0,deny,manual,9.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x17,,,,,SKU123,0.0,,0,deny,manual,9.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x18,,,,,SKU123,0.0,,0,deny,manual,10.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x19,,,,,SKU123,0.0,,0,deny,manual,10.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,12x20,,,,,SKU123,0.0,,0,deny,manual,11.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x1,,,,,SKU123,0.0,,0,deny,manual,2.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x2,,,,,SKU123,0.0,,0,deny,manual,3.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x3,,,,,SKU123,0.0,,0,deny,manual,3.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x4,,,,,SKU123,0.0,,0,deny,manual,4.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x5,,,,,SKU123,0.0,,0,deny,manual,4.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x6,,,,,SKU123,0.0,,0,deny,manual,5.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x7,,,,,SKU123,0.0,,0,deny,manual,5.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x8,,,,,SKU123,0.0,,0,deny,manual,6.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x9,,,,,SKU123,0.0,,0,deny,manual,6.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x10,,,,,SKU123,0.0,,0,deny,manual,7.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x11,,,,,SKU123,0.0,,0,deny,manual,7.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x12,,,,,SKU123,0.0,,0,deny,manual,8.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x13,,,,,SKU123,0.0,,0,deny,manual,8.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x14,,,,,SKU123,0.0,,0,deny,manual,9.20,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x15,,,,,SKU123,0.0,,0,deny,manual,9.60,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x16,,,,,SKU123,0.0,,0,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x17,,,,,SKU123,0.0,,0,deny,manual,10.50,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x18,,,,,SKU123,0.0,,0,deny,manual,10.90,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x19,,,,,SKU123,0.0,,0,deny,manual,11.40,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,13x20,,,,,SKU123,0.0,,0,deny,manual,11.80,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,14x1,,,,,SKU123,0.0,,0,deny,manual,2.30,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,14x2,,,,,SKU123,0.0,,0,deny,manual,3.10,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
custom-die-cut-stickers-11x1-15x20,,,StickerShuttle,,,,,,14x3,,,,,SKU123,0.0,,0,deny,manual,3.70,,true,true,,,,,,,,,,,,,,,,,,,,,,lb,,0.10,
